date,action,ticker,name,contraticker,contraname,note
2018-09-30,historical,ALK,Alaska Air Group Inc,N/A,N/A,
2018-09-30,historical,ALGN,Align Technology Inc,N/A,N/A,
2018-09-30,historical,ALB,Albemarle Corp,N/A,N/A,
2018-09-30,historical,AKAM,Akamai Technologies Inc,N/A,N/A,
2018-09-30,historical,AJG,Arthur J Gallagher & Co,N/A,N/A,
2018-09-30,historical,AIZ,Assurant Inc,N/A,N/A,
2018-09-30,historical,AIV,Apartment Investment & Management Co,N/A,N/A,
2018-09-30,historical,AIG,American International Group Inc,N/A,N/A,
2018-09-30,historical,AGN,Allergan plc,N/A,N/A,
2018-09-30,historical,AFL,Aflac Inc,N/A,N/A,
2018-09-30,historical,AET,Aetna Inc,N/A,N/A,
2018-09-30,historical,AES,Aes Corp,N/A,N/A,
2018-09-30,historical,AEP,American Electric Power Co Inc,N/A,N/A,
2018-09-30,historical,AEE,Ameren Corp,N/A,N/A,
2018-09-30,historical,ADSK,Autodesk Inc,N/A,N/A,
2018-09-30,historical,ADS,Alliance Data Systems Corp,N/A,N/A,
2018-09-30,historical,ADP,Automatic Data Processing Inc,N/A,N/A,
2018-09-30,historical,ADM,Archer-Daniels-Midland Co,N/A,N/A,
2018-09-30,historical,ADI,Analog Devices Inc,N/A,N/A,
2018-09-30,historical,ADBE,Adobe Inc,N/A,N/A,
2018-09-30,historical,ACN,Accenture plc,N/A,N/A,
2018-09-30,historical,ABT,Abbott Laboratories,N/A,N/A,
2018-09-30,historical,ABMD,Abiomed Inc,N/A,N/A,
2018-09-30,historical,ABC,Amerisourcebergen Corp,N/A,N/A,
2018-09-30,historical,ABBV,AbbVie Inc,N/A,N/A,
2018-09-30,historical,AAPL,Apple Inc,N/A,N/A,
2018-09-30,historical,AAP,Advance Auto Parts Inc,N/A,N/A,
2018-09-30,historical,AAL,American Airlines Group Inc,N/A,N/A,
2018-09-30,historical,A,Agilent Technologies Inc,N/A,N/A,
2018-09-12,removed,XL1,Xl Group Ltd,WCG,Wellcare Health Plans Inc,
2018-09-12,added,WCG,Wellcare Health Plans Inc,XL1,Xl Group Ltd,
2018-08-28,removed,GGP,GGP Inc,ANET,Arista Networks Inc,
2018-08-28,added,ANET,Arista Networks Inc,GGP,GGP Inc,
2018-07-02,removed,KDP,Keurig Dr Pepper Inc,CPRT,Copart Inc,
2018-07-02,added,CPRT,Copart Inc,KDP,Keurig Dr Pepper Inc,
2018-06-30,historical,ZTS,Zoetis Inc,N/A,N/A,
2018-06-30,historical,ZION,Zions Bancorporation National Association,N/A,N/A,
2018-06-30,historical,ZBH,Zimmer Biomet Holdings Inc,N/A,N/A,
2018-06-30,historical,YUM,Yum Brands Inc,N/A,N/A,
2018-06-30,historical,XYL,Xylem Inc,N/A,N/A,
2018-06-30,historical,XRX,Xerox Holdings Corp,N/A,N/A,
2018-06-30,historical,XRAY,DENTSPLY SIRONA Inc,N/A,N/A,
2018-06-30,historical,XOM,Exxon Mobil Corp,N/A,N/A,
2018-06-30,historical,XLNX,Xilinx Inc,N/A,N/A,
2018-06-30,historical,XL1,Xl Group Ltd,N/A,N/A,
2018-06-30,historical,XEL,Xcel Energy Inc,N/A,N/A,
2018-06-30,historical,XEC,Cimarex Energy Co,N/A,N/A,
2018-06-30,historical,WYNN,Wynn Resorts Ltd,N/A,N/A,
2018-06-30,historical,WY,Weyerhaeuser Co,N/A,N/A,
2018-06-30,historical,WU,Western Union CO,N/A,N/A,
2018-06-30,historical,WRK,WestRock Co,N/A,N/A,
2018-06-30,historical,WMT,Walmart Inc,N/A,N/A,
2018-06-30,historical,WMB,Williams Companies Inc,N/A,N/A,
2018-06-30,historical,WM,Waste Management Inc,N/A,N/A,
2018-06-30,historical,WLTW,Willis Towers Watson Plc,N/A,N/A,
2018-06-30,historical,WHR,Whirlpool Corp,N/A,N/A,
2018-06-30,historical,WFC,Wells Fargo & Company,N/A,N/A,
2018-06-30,historical,WELL,Welltower Inc,N/A,N/A,
2018-06-30,historical,WEC,Wec Energy Group Inc,N/A,N/A,
2018-06-30,historical,WDC,Western Digital Corp,N/A,N/A,
2018-06-30,historical,WBA,Walgreens Boots Alliance Inc,N/A,N/A,
2018-06-30,historical,WAT,Waters Corp,N/A,N/A,
2018-06-30,historical,VZ,Verizon Communications Inc,N/A,N/A,
2018-06-30,historical,VTRS,Viatris Inc,N/A,N/A,
2018-06-30,historical,VTR,Ventas Inc,N/A,N/A,
2018-06-30,historical,VRTX,Vertex Pharmaceuticals Inc,N/A,N/A,
2018-06-30,historical,VRSN,Verisign Inc,N/A,N/A,
2018-06-30,historical,VRSK,Verisk Analytics Inc,N/A,N/A,
2018-06-30,historical,VNO,Vornado Realty Trust,N/A,N/A,
2018-06-30,historical,VMC,Vulcan Materials CO,N/A,N/A,
2018-06-30,historical,VLO,Valero Energy Corp,N/A,N/A,
2018-06-30,historical,VIAC,ViacomCBS Inc,N/A,N/A,
2018-06-30,historical,VIAB,Viacom Inc,N/A,N/A,
2018-06-30,historical,VFC,V F Corp,N/A,N/A,
2018-06-30,historical,VAR,Varian Medical Systems Inc,N/A,N/A,
2018-06-30,historical,V,Visa Inc,N/A,N/A,
2018-06-30,historical,USB,Us Bancorp,N/A,N/A,
2018-06-30,historical,URI,United Rentals Inc,N/A,N/A,
2018-06-30,historical,UPS,United Parcel Service Inc,N/A,N/A,
2018-06-30,historical,UNP,Union Pacific Corp,N/A,N/A,
2018-06-30,historical,UNM,Unum Group,N/A,N/A,
2018-06-30,historical,UNH,Unitedhealth Group Inc,N/A,N/A,
2018-06-30,historical,ULTA,Ulta Beauty Inc,N/A,N/A,
2018-06-30,historical,UHS,Universal Health Services Inc,N/A,N/A,
2018-06-30,historical,UDR,UDR Inc,N/A,N/A,
2018-06-30,historical,UAL,United Airlines Holdings Inc,N/A,N/A,
2018-06-30,historical,UAA,Under Armour Inc,N/A,N/A,
2018-06-30,historical,UA,Under Armour Inc,N/A,N/A,
2018-06-30,historical,TXT,Textron Inc,N/A,N/A,
2018-06-30,historical,TXN,Texas Instruments Inc,N/A,N/A,
2018-06-30,historical,TWTR,Twitter Inc,N/A,N/A,
2018-06-30,historical,TTWO,Take Two Interactive Software Inc,N/A,N/A,
2018-06-30,historical,TT,Trane Technologies plc,N/A,N/A,
2018-06-30,historical,TSS,Total System Services Inc,N/A,N/A,
2018-06-30,historical,TSN,Tyson Foods Inc,N/A,N/A,
2018-06-30,historical,TSCO,Tractor Supply Co,N/A,N/A,
2018-06-30,historical,TRV,Travelers Companies Inc,N/A,N/A,
2018-06-30,historical,TROW,Price T Rowe Group Inc,N/A,N/A,
2018-06-30,historical,TRIP,TripAdvisor Inc,N/A,N/A,
2018-06-30,historical,TPR,Tapestry Inc,N/A,N/A,
2018-06-30,historical,TMO,Thermo Fisher Scientific Inc,N/A,N/A,
2018-06-30,historical,TJX,Tjx Companies Inc,N/A,N/A,
2018-06-30,historical,TIF,Tiffany & Co,N/A,N/A,
2018-06-30,historical,TGT,Target Corp,N/A,N/A,
2018-06-30,historical,TFCFA,Twenty-First Century Fox Inc,N/A,N/A,
2018-06-30,historical,TFCF,Twenty-First Century Fox Inc,N/A,N/A,
2018-06-30,historical,TFC,Truist Financial Corp,N/A,N/A,
2018-06-30,historical,TEL,TE Connectivity Ltd,N/A,N/A,
2018-06-30,historical,TDG,TransDigm Group INC,N/A,N/A,
2018-06-30,historical,TAP,Molson Coors Beverage Co,N/A,N/A,
2018-06-30,historical,T,At&T Inc,N/A,N/A,
2018-06-30,historical,SYY,Sysco Corp,N/A,N/A,
2018-06-30,historical,SYK,Stryker Corp,N/A,N/A,
2018-06-30,historical,SYF,Synchrony Financial,N/A,N/A,
2018-06-30,historical,SWKS,Skyworks Solutions Inc,N/A,N/A,
2018-06-30,historical,SWK,Stanley Black & Decker Inc,N/A,N/A,
2018-06-30,historical,STZ,Constellation Brands Inc,N/A,N/A,
2018-06-30,historical,STX,Seagate Technology plc,N/A,N/A,
2018-06-30,historical,STT,State Street Corp,N/A,N/A,
2018-06-30,historical,STI,Suntrust Banks Inc,N/A,N/A,
2018-06-30,historical,SRE,Sempra Energy,N/A,N/A,
2018-06-30,historical,SRCL,Stericycle Inc,N/A,N/A,
2018-06-30,historical,SPGI,S&P Global Inc,N/A,N/A,
2018-06-30,historical,SPG,Simon Property Group Inc,N/A,N/A,
2018-06-30,historical,SO,Southern Co,N/A,N/A,
2018-06-30,historical,SNPS,Synopsys Inc,N/A,N/A,
2018-06-30,historical,SNA,Snap-on Inc,N/A,N/A,
2018-06-30,historical,SLG,Sl Green Realty Corp,N/A,N/A,
2018-06-30,historical,SLB,Schlumberger Limited,N/A,N/A,
2018-06-30,historical,SJM,J M SMUCKER Co,N/A,N/A,
2018-06-30,historical,SIVB,Svb Financial Group,N/A,N/A,
2018-06-30,historical,SHW,Sherwin Williams Co,N/A,N/A,
2018-06-30,historical,SEE,Sealed Air Corp,N/A,N/A,
2018-06-30,historical,SCHW,Schwab Charles Corp,N/A,N/A,
2018-06-30,historical,SCG,Scana Corp,N/A,N/A,
2018-06-30,historical,SBUX,Starbucks Corp,N/A,N/A,
2018-06-30,historical,SBAC,Sba Communications Corp,N/A,N/A,
2018-06-30,historical,RTX,Raytheon Technologies Corp,N/A,N/A,
2018-06-30,historical,RTN,Raytheon Co,N/A,N/A,
2018-06-30,historical,RSG,Republic Services Inc,N/A,N/A,
2018-06-30,historical,ROST,Ross Stores Inc,N/A,N/A,
2018-06-30,historical,ROP,Roper Technologies Inc,N/A,N/A,
2018-06-30,historical,ROK,Rockwell Automation Inc,N/A,N/A,
2018-06-30,historical,RMD,Resmed Inc,N/A,N/A,
2018-06-30,historical,RL,Ralph Lauren Corp,N/A,N/A,
2018-06-30,historical,RJF,Raymond James Financial Inc,N/A,N/A,
2018-06-30,historical,RHT,Red Hat Inc,N/A,N/A,
2018-06-30,historical,RHI,Robert Half International Inc,N/A,N/A,
2018-06-30,historical,RF,Regions Financial Corp,N/A,N/A,
2018-06-30,historical,REGN,Regeneron Pharmaceuticals Inc,N/A,N/A,
2018-06-30,historical,REG,Regency Centers Corp,N/A,N/A,
2018-06-30,historical,RE,Everest Re Group Ltd,N/A,N/A,
2018-06-30,historical,RCL,Royal Caribbean Cruises Ltd,N/A,N/A,
2018-06-30,historical,QRVO,Qorvo Inc,N/A,N/A,
2018-06-30,historical,QCOM,Qualcomm Inc,N/A,N/A,
2018-06-30,historical,PYPL,PayPal Holdings Inc,N/A,N/A,
2018-06-30,historical,PXD,Pioneer Natural Resources Co,N/A,N/A,
2018-06-30,historical,PX,Praxair Inc,N/A,N/A,
2018-06-30,historical,PWR,Quanta Services Inc,N/A,N/A,
2018-06-30,historical,PVH,Pvh Corp,N/A,N/A,
2018-06-30,historical,PSX,Phillips 66,N/A,N/A,
2018-06-30,historical,PSA,Public Storage,N/A,N/A,
2018-06-30,historical,PRU,Prudential Financial Inc,N/A,N/A,
2018-06-30,historical,PRGO,PERRIGO Co plc,N/A,N/A,
2018-06-30,historical,PPL,PPL Corp,N/A,N/A,
2018-06-30,historical,PPG,Ppg Industries Inc,N/A,N/A,
2018-06-30,historical,PNW,Pinnacle West Capital Corp,N/A,N/A,
2018-06-30,historical,PNR,PENTAIR plc,N/A,N/A,
2018-06-30,historical,PNC,Pnc Financial Services Group Inc,N/A,N/A,
2018-06-30,historical,PM,Philip Morris International Inc,N/A,N/A,
2018-06-30,historical,PLD,Prologis Inc,N/A,N/A,
2018-06-30,historical,PKI,Perkinelmer Inc,N/A,N/A,
2018-06-30,historical,PKG,Packaging Corp Of America,N/A,N/A,
2018-06-30,historical,PHM,Pultegroup Inc,N/A,N/A,
2018-06-30,historical,PH,Parker Hannifin Corp,N/A,N/A,
2018-06-30,historical,PGR,Progressive Corp,N/A,N/A,
2018-06-30,historical,PG,PROCTER & GAMBLE Co,N/A,N/A,
2018-06-30,historical,PFG,Principal Financial Group Inc,N/A,N/A,
2018-06-30,historical,PFE,Pfizer Inc,N/A,N/A,
2018-06-30,historical,PEP,Pepsico Inc,N/A,N/A,
2018-06-30,historical,PEG,Public Service Enterprise Group Inc,N/A,N/A,
2018-06-30,historical,PEAK,Healthpeak Properties Inc,N/A,N/A,
2018-06-30,historical,PCG,PG&E Corp,N/A,N/A,
2018-06-30,historical,PCAR,Paccar Inc,N/A,N/A,
2018-06-30,historical,PBCT,People's United Financial Inc,N/A,N/A,
2018-06-30,historical,PAYX,Paychex Inc,N/A,N/A,
2018-06-30,historical,OXY,Occidental Petroleum Corp,N/A,N/A,
2018-06-30,historical,ORLY,O Reilly Automotive Inc,N/A,N/A,
2018-06-30,historical,ORCL,Oracle Corp,N/A,N/A,
2018-06-30,historical,OMC,Omnicom Group Inc,N/A,N/A,
2018-06-30,historical,OKE,Oneok Inc,N/A,N/A,
2018-06-30,historical,O,Realty Income Corp,N/A,N/A,
2018-06-30,historical,NWSA,News Corp,N/A,N/A,
2018-06-30,historical,NWS,News Corp,N/A,N/A,
2018-06-30,historical,NWL,Newell Brands Inc,N/A,N/A,
2018-06-30,historical,NVDA,Nvidia Corp,N/A,N/A,
2018-06-30,historical,NUE,Nucor Corp,N/A,N/A,
2018-06-30,historical,NTRS,Northern Trust Corp,N/A,N/A,
2018-06-30,historical,NTAP,NetApp Inc,N/A,N/A,
2018-06-30,historical,NSC,Norfolk Southern Corp,N/A,N/A,
2018-06-30,historical,NRG,Nrg Energy Inc,N/A,N/A,
2018-06-30,historical,NOV,NOV Inc,N/A,N/A,
2018-06-30,historical,NOC,Northrop Grumman Corp,N/A,N/A,
2018-06-30,historical,NLSN,Nielsen Holdings plc,N/A,N/A,
2018-06-30,historical,NLOK,NortonLifeLock Inc,N/A,N/A,
2018-06-30,historical,NKTR,Nektar Therapeutics,N/A,N/A,
2018-06-30,historical,NKE,NIKE Inc,N/A,N/A,
2018-06-30,historical,NI,Nisource Inc,N/A,N/A,
2018-06-30,historical,NFX,Newfield Exploration Co,N/A,N/A,
2018-06-30,historical,NFLX,Netflix Inc,N/A,N/A,
2018-06-30,historical,NEM,NEWMONT Corp,N/A,N/A,
2018-06-30,historical,NEE,Nextera Energy Inc,N/A,N/A,
2018-06-30,historical,NDAQ,Nasdaq Inc,N/A,N/A,
2018-06-30,historical,NCLH,Norwegian Cruise Line Holdings Ltd,N/A,N/A,
2018-06-30,historical,NBL,Noble Energy Inc,N/A,N/A,
2018-06-30,historical,MU,Micron Technology Inc,N/A,N/A,
2018-06-30,historical,MTD,Mettler Toledo International Inc,N/A,N/A,
2018-06-30,historical,MTB,M&T Bank Corp,N/A,N/A,
2018-06-30,historical,MSI,Motorola Solutions Inc,N/A,N/A,
2018-06-30,historical,MSFT,Microsoft Corp,N/A,N/A,
2018-06-30,historical,MSCI,MSCI Inc,N/A,N/A,
2018-06-30,historical,MS,Morgan Stanley,N/A,N/A,
2018-06-30,historical,MRO,Marathon Oil Corp,N/A,N/A,
2018-06-30,historical,MRK,Merck & Co Inc,N/A,N/A,
2018-06-30,historical,MPC,Marathon Petroleum Corp,N/A,N/A,
2018-06-30,historical,MOS,Mosaic Co,N/A,N/A,
2018-06-30,historical,MO,Altria Group Inc,N/A,N/A,
2018-06-30,historical,MNST,Monster Beverage Corp,N/A,N/A,
2018-06-30,historical,MMM,3M Co,N/A,N/A,
2018-06-30,historical,MMC,Marsh & Mclennan Companies Inc,N/A,N/A,
2018-06-30,historical,MLM,Martin Marietta Materials Inc,N/A,N/A,
2018-06-30,historical,MKC,Mccormick & Co Inc,N/A,N/A,
2018-06-30,historical,MHK,Mohawk Industries Inc,N/A,N/A,
2018-06-30,historical,MGM,MGM Resorts International,N/A,N/A,
2018-06-30,historical,MET,Metlife Inc,N/A,N/A,
2018-06-30,historical,MDT,Medtronic plc,N/A,N/A,
2018-06-30,historical,MDLZ,Mondelez International Inc,N/A,N/A,
2018-06-30,historical,MCO,Moodys Corp,N/A,N/A,
2018-06-30,historical,MCK,Mckesson Corp,N/A,N/A,
2018-06-30,historical,MCHP,Microchip Technology Inc,N/A,N/A,
2018-06-30,historical,MCD,Mcdonalds Corp,N/A,N/A,
2018-06-30,historical,MAT,Mattel Inc,N/A,N/A,
2018-06-30,historical,MAS,Masco Corp,N/A,N/A,
2018-06-30,historical,MAR,Marriott International Inc,N/A,N/A,
2018-06-30,historical,MAC,Macerich Co,N/A,N/A,
2018-06-30,historical,MAA,Mid America Apartment Communities Inc,N/A,N/A,
2018-06-30,historical,MA,Mastercard Inc,N/A,N/A,
2018-06-30,historical,M,Macy's Inc,N/A,N/A,
2018-06-30,historical,LYB,LyondellBasell Industries NV,N/A,N/A,
2018-06-30,historical,LUV,Southwest Airlines Co,N/A,N/A,
2018-06-30,historical,LUMN,Lumen Technologies Inc,N/A,N/A,
2018-06-30,historical,LRCX,Lam Research Corp,N/A,N/A,
2018-06-30,historical,LOW,Lowes Companies Inc,N/A,N/A,
2018-06-30,historical,LNT,Alliant Energy Corp,N/A,N/A,
2018-06-30,historical,LNC,Lincoln National Corp,N/A,N/A,
2018-06-30,historical,LMT,Lockheed Martin Corp,N/A,N/A,
2018-06-30,historical,LLY,ELI LILLY & Co,N/A,N/A,
2018-06-30,historical,LLL,L3 Technologies Inc,N/A,N/A,
2018-06-30,historical,LKQ,Lkq Corp,N/A,N/A,
2018-06-30,historical,LHX,L3Harris Technologies Inc,N/A,N/A,
2018-06-30,historical,LH,Laboratory Corp Of America Holdings,N/A,N/A,
2018-06-30,historical,LEN,Lennar Corp,N/A,N/A,
2018-06-30,historical,LEG,Leggett & Platt Inc,N/A,N/A,
2018-06-30,historical,LB,L Brands Inc,N/A,N/A,
2018-06-30,historical,L,Loews Corp,N/A,N/A,
2018-06-30,historical,KSU,Kansas City Southern,N/A,N/A,
2018-06-30,historical,KSS,KOHLS Corp,N/A,N/A,
2018-06-30,historical,KR,Kroger Co,N/A,N/A,
2018-06-30,historical,KO,Coca Cola Co,N/A,N/A,
2018-06-30,historical,KMX,Carmax Inc,N/A,N/A,
2018-06-30,historical,KMI,Kinder Morgan Inc,N/A,N/A,
2018-06-30,historical,KMB,Kimberly Clark Corp,N/A,N/A,
2018-06-30,historical,KLAC,Kla Corp,N/A,N/A,
2018-06-30,historical,KIM,Kimco Realty Corp,N/A,N/A,
2018-06-30,historical,KHC,Kraft Heinz Co,N/A,N/A,
2018-06-30,historical,KEY,Keycorp,N/A,N/A,
2018-06-30,historical,KDP,Keurig Dr Pepper Inc,N/A,N/A,
2018-06-30,historical,K,Kellogg Co,N/A,N/A,
2018-06-30,historical,JWN,Nordstrom Inc,N/A,N/A,
2018-06-30,historical,JPM,Jpmorgan Chase & Co,N/A,N/A,
2018-06-30,historical,JNPR,Juniper Networks Inc,N/A,N/A,
2018-06-30,historical,JNJ,Johnson & Johnson,N/A,N/A,
2018-06-30,historical,JEF,Jefferies Financial Group Inc,N/A,N/A,
2018-06-30,historical,JCI,Johnson Controls International plc,N/A,N/A,
2018-06-30,historical,JBHT,Hunt J B Transport Services Inc,N/A,N/A,
2018-06-30,historical,J,Jacobs Engineering Group Inc,N/A,N/A,
2018-06-30,historical,IVZ,Invesco Ltd,N/A,N/A,
2018-06-30,historical,ITW,Illinois Tool Works Inc,N/A,N/A,
2018-06-30,historical,IT,Gartner Inc,N/A,N/A,
2018-06-30,historical,ISRG,Intuitive Surgical Inc,N/A,N/A,
2018-06-30,historical,IRM,Iron Mountain Inc,N/A,N/A,
2018-06-30,historical,IQV,Iqvia Holdings Inc,N/A,N/A,
2018-06-30,historical,IPGP,Ipg Photonics Corp,N/A,N/A,
2018-06-30,historical,IPG,Interpublic Group Of Companies Inc,N/A,N/A,
2018-06-30,historical,IP,International Paper Co,N/A,N/A,
2018-06-30,historical,INTU,Intuit Inc,N/A,N/A,
2018-06-30,historical,INTC,Intel Corp,N/A,N/A,
2018-06-30,historical,INFO,IHS Markit Ltd,N/A,N/A,
2018-06-30,historical,INCY,Incyte Corp,N/A,N/A,
2018-06-30,historical,ILMN,Illumina Inc,N/A,N/A,
2018-06-30,historical,IFF,International Flavors & Fragrances Inc,N/A,N/A,
2018-06-30,historical,IDXX,Idexx Laboratories Inc,N/A,N/A,
2018-06-30,historical,ICE,Intercontinental Exchange Inc,N/A,N/A,
2018-06-30,historical,IBM,International Business Machines Corp,N/A,N/A,
2018-06-30,historical,HWM,Howmet Aerospace Inc,N/A,N/A,
2018-06-30,historical,HUM,Humana Inc,N/A,N/A,
2018-06-30,historical,HSY,Hershey Co,N/A,N/A,
2018-06-30,historical,HST,Host Hotels & Resorts Inc,N/A,N/A,
2018-06-30,historical,HSIC,Henry Schein Inc,N/A,N/A,
2018-06-30,historical,HRL,Hormel Foods Corp,N/A,N/A,
2018-06-30,historical,HRB,H&R Block Inc,N/A,N/A,
2018-06-30,historical,HPQ,Hp Inc,N/A,N/A,
2018-06-30,historical,HPE,Hewlett Packard Enterprise Co,N/A,N/A,
2018-06-30,historical,HP,Helmerich & Payne Inc,N/A,N/A,
2018-06-30,historical,HON,Honeywell International Inc,N/A,N/A,
2018-06-30,historical,HOLX,Hologic Inc,N/A,N/A,
2018-06-30,historical,HOG,Harley-Davidson Inc,N/A,N/A,
2018-06-30,historical,HLT,Hilton Worldwide Holdings Inc,N/A,N/A,
2018-06-30,historical,HII,Huntington Ingalls Industries Inc,N/A,N/A,
2018-06-30,historical,HIG,Hartford Financial Services Group Inc,N/A,N/A,
2018-06-30,historical,HFC,HollyFrontier Corp,N/A,N/A,
2018-06-30,historical,HES,Hess Corp,N/A,N/A,
2018-06-30,historical,HD,Home Depot Inc,N/A,N/A,
2018-06-30,historical,HCA,HCA Healthcare Inc,N/A,N/A,
2018-06-30,historical,HBI,Hanesbrands Inc,N/A,N/A,
2018-06-30,historical,HBAN,Huntington Bancshares Inc,N/A,N/A,
2018-06-30,historical,HAS,Hasbro Inc,N/A,N/A,
2018-06-30,historical,HAL,Halliburton Co,N/A,N/A,
2018-06-30,historical,GWW,Ww Grainger Inc,N/A,N/A,
2018-06-30,historical,GT,Goodyear Tire & Rubber Co,N/A,N/A,
2018-06-30,historical,GS,Goldman Sachs Group Inc,N/A,N/A,
2018-06-30,historical,GRMN,Garmin Ltd,N/A,N/A,
2018-06-30,historical,GPS,Gap Inc,N/A,N/A,
2018-06-30,historical,GPN,Global Payments Inc,N/A,N/A,
2018-06-30,historical,GPC,Genuine Parts Co,N/A,N/A,
2018-06-30,historical,GOOGL,Alphabet Inc,N/A,N/A,
2018-06-30,historical,GOOG,Alphabet Inc,N/A,N/A,
2018-06-30,historical,GM,General Motors Co,N/A,N/A,
2018-06-30,historical,GLW,Corning Inc,N/A,N/A,
2018-06-30,historical,GL,Globe Life Inc,N/A,N/A,
2018-06-30,historical,GIS,General Mills Inc,N/A,N/A,
2018-06-30,historical,GILD,Gilead Sciences Inc,N/A,N/A,
2018-06-30,historical,GGP,GGP Inc,N/A,N/A,
2018-06-30,historical,GE,General Electric Co,N/A,N/A,
2018-06-30,historical,GD,General Dynamics Corp,N/A,N/A,
2018-06-30,historical,FTV,Fortive Corp,N/A,N/A,
2018-06-30,historical,FTI,TechnipFMC plc,N/A,N/A,
2018-06-30,historical,FRT,Federal Realty Investment Trust,N/A,N/A,
2018-06-30,historical,FMC,Fmc Corp,N/A,N/A,
2018-06-30,historical,FLT,Fleetcor Technologies Inc,N/A,N/A,
2018-06-30,historical,FLS,Flowserve Corp,N/A,N/A,
2018-06-30,historical,FLR,Fluor Corp,N/A,N/A,
2018-06-30,historical,FLIR,Flir Systems Inc,N/A,N/A,
2018-06-30,historical,FL,Foot Locker Inc,N/A,N/A,
2018-06-30,historical,FITB,Fifth Third Bancorp,N/A,N/A,
2018-06-30,historical,FISV,Fiserv Inc,N/A,N/A,
2018-06-30,historical,FIS,Fidelity National Information Services Inc,N/A,N/A,
2018-06-30,historical,FFIV,F5 Networks Inc,N/A,N/A,
2018-06-30,historical,FE,Firstenergy Corp,N/A,N/A,
2018-06-30,historical,FDX,Fedex Corp,N/A,N/A,
2018-06-30,historical,FCX,Freeport-Mcmoran Inc,N/A,N/A,
2018-06-30,historical,FBHS,Fortune Brands Home & Security Inc,N/A,N/A,
2018-06-30,historical,FB,Facebook Inc,N/A,N/A,
2018-06-30,historical,FAST,Fastenal Co,N/A,N/A,
2018-06-30,historical,F,Ford Motor Co,N/A,N/A,
2018-06-30,historical,EXR,Extra Space Storage Inc,N/A,N/A,
2018-06-30,historical,EXPE,Expedia Group Inc,N/A,N/A,
2018-06-30,historical,EXPD,Expeditors International Of Washington Inc,N/A,N/A,
2018-06-30,historical,EXC,Exelon Corp,N/A,N/A,
2018-06-30,historical,EW,Edwards Lifesciences Corp,N/A,N/A,
2018-06-30,historical,EVRG,Evergy Inc,N/A,N/A,
2018-06-30,historical,EVHC,Envision Healthcare Corp,N/A,N/A,
2018-06-30,historical,ETR,Entergy Corp,N/A,N/A,
2018-06-30,historical,ETN,Eaton Corp plc,N/A,N/A,
2018-06-30,historical,ETFC,E Trade Financial Corp,N/A,N/A,
2018-06-30,historical,ESS,Essex Property Trust Inc,N/A,N/A,
2018-06-30,historical,ESRX,Express Scripts Holding Co,N/A,N/A,
2018-06-30,historical,ES,Eversource Energy,N/A,N/A,
2018-06-30,historical,EQT,EQT Corp,N/A,N/A,
2018-06-30,historical,EQR,Equity Residential,N/A,N/A,
2018-06-30,historical,EQIX,Equinix Inc,N/A,N/A,
2018-06-30,historical,EOG,Eog Resources Inc,N/A,N/A,
2018-06-30,historical,EMR,Emerson Electric Co,N/A,N/A,
2018-06-30,historical,EMN,Eastman Chemical Co,N/A,N/A,
2018-06-30,historical,EL,Estee Lauder Companies Inc,N/A,N/A,
2018-06-30,historical,EIX,Edison International,N/A,N/A,
2018-06-30,historical,EFX,Equifax Inc,N/A,N/A,
2018-06-30,historical,ED,Consolidated Edison Inc,N/A,N/A,
2018-06-30,historical,ECL,Ecolab Inc,N/A,N/A,
2018-06-30,historical,EBAY,Ebay Inc,N/A,N/A,
2018-06-30,historical,EA,Electronic Arts Inc,N/A,N/A,
2018-06-30,historical,DXC,DXC Technology Co,N/A,N/A,
2018-06-30,historical,DVN,Devon Energy Corp,N/A,N/A,
2018-06-30,historical,DVA,Davita Inc,N/A,N/A,
2018-06-30,historical,DUK,Duke Energy CORP,N/A,N/A,
2018-06-30,historical,DTE,Dte Energy Co,N/A,N/A,
2018-06-30,historical,DRI,Darden Restaurants Inc,N/A,N/A,
2018-06-30,historical,DRE,Duke Realty Corp,N/A,N/A,
2018-06-30,historical,DOV,DOVER Corp,N/A,N/A,
2018-06-30,historical,DLTR,Dollar Tree Inc,N/A,N/A,
2018-06-30,historical,DLR,Digital Realty Trust Inc,N/A,N/A,
2018-06-30,historical,DISH,DISH Network CORP,N/A,N/A,
2018-06-30,historical,DISCK,Discovery Inc,N/A,N/A,
2018-06-30,historical,DISCA,Discovery Inc,N/A,N/A,
2018-06-30,historical,DIS,Walt Disney Co,N/A,N/A,
2018-06-30,historical,DHR,Danaher Corp,N/A,N/A,
2018-06-30,historical,DHI,Horton D R Inc,N/A,N/A,
2018-06-30,historical,DGX,Quest Diagnostics Inc,N/A,N/A,
2018-06-30,historical,DG,Dollar General Corp,N/A,N/A,
2018-06-30,historical,DFS,Discover Financial Services,N/A,N/A,
2018-06-30,historical,DE,Deere & Co,N/A,N/A,
2018-06-30,historical,DD,DuPont de Nemours Inc,N/A,N/A,
2018-06-30,historical,DAL,Delta Air Lines Inc,N/A,N/A,
2018-06-30,historical,D,Dominion Energy Inc,N/A,N/A,
2018-06-30,historical,CXO,Concho Resources Inc,N/A,N/A,
2018-06-30,historical,CVX,Chevron Corp,N/A,N/A,
2018-06-30,historical,CVS,CVS HEALTH Corp,N/A,N/A,
